desertionNo,happenDt,happenPlace,upKindNm,kindNm,age,weight,sexCd,neuterYn,processState,careNm,orgNm
447505202500257,2025-03-25,천북면 신당 1길 3 부근,개,믹스견,2025(년생),1.9(Kg),M,N,종료(안락사),경주동물사랑보호센터,경상북도 경주시
447505202500256,2025-03-25,천북면 신당 1길 3 부근,개,믹스견,2025(년생),2(Kg),M,N,종료(안락사),경주동물사랑보호센터,경상북도 경주시
447505202500255,2025-03-25,경주시 강동면 국당길 49-26 부근,개,믹스견,2025(년생),1.5(Kg),F,N,종료(안락사),경주동물사랑보호센터,경상북도 경주시
447505202500254,2025-03-25,경주시 강동면 국당길 49-26 부근,개,믹스견,2025(년생),1.7(Kg),M,N,종료(안락사),경주동물사랑보호센터,경상북도 경주시
447505202500253,2025-03-25,경주시 강동면 국당길 49-26 부근,개,믹스견,2025(년생),1.7(Kg),M,N,종료(입양),경주동물사랑보호센터,경상북도 경주시
447505202500252,2025-03-25,경주시 영불로 16 부근,개,보더 콜리,2016(년생),16(Kg),M,Y,종료(반환),경주동물사랑보호센터,경상북도 경주시
447502202500190,2025-03-25,경상북도 포항시 북구 기계면 인비리 인근,개,믹스견,2025(년생),4.5(Kg),M,N,종료(입양),(사)영일동물플러스,경상북도 포항시
447502202500189,2025-03-25,경상북도 포항시 북구 기계면 인비리 인근,개,믹스견,2025(년생),4(Kg),F,N,종료(입양),(사)영일동물플러스,경상북도 포항시
447502202500188,2025-03-25,경상북도 포항시 남구 섬안로 185 컨테이너 밑,고양이,한국 고양이,2025(60일미만)(년생),0.3(Kg),M,N,종료(입양),(사)영일동물플러스,경상북도 포항시
447502202500187,2025-03-25,경상북도 포항시 남구 섬안로 185 컨테이너 밑,고양이,한국 고양이,2025(60일미만)(년생),0.3(Kg),F,N,종료(입양),(사)영일동물플러스,경상북도 포항시
447502202500186,2025-03-25,경상북도 포항시 남구 섬안로 185 컨테이너 밑,고양이,한국 고양이,2025(60일미만)(년생),0.3(Kg),F,N,종료(입양),(사)영일동물플러스,경상북도 포항시
446494202500175,2025-03-25,시종면 구산리 340-4,개,믹스견,2020(년생),5(Kg),M,N,종료(안락사),유기동물 삼호 보호소,전라남도 영암군
446494202500174,2025-03-25,신북면 마한문화로 571,개,믹스견,2024(년생),4(Kg),F,N,종료(안락사),유기동물 삼호 보호소,전라남도 영암군
446494202500173,2025-03-25,신북면 마한문화로 571,개,믹스견,2024(년생),4(Kg),M,N,종료(안락사),유기동물 삼호 보호소,전라남도 영암군
446494202500172,2025-03-25,신북면 마한문화로 571,개,믹스견,2024(년생),6(Kg),F,N,종료(안락사),유기동물 삼호 보호소,전라남도 영암군
446484202500308,2025-03-25,봉강면 지곡리 주변,개,믹스견,2025(60일미만)(년생),3(Kg),F,N,종료(입양),광양시 임시보호소,전라남도 광양시
446484202500307,2025-03-25,봉강면 지곡리 주변,개,믹스견,2025(년생),3(Kg),F,N,종료(입양),광양시 임시보호소,전라남도 광양시
446484202500306,2025-03-25,광양읍사무소,기타,기타축종,2025(60일미만)(년생),15(Kg),Q,U,종료(기증),광양시 임시보호소,전라남도 광양시
446482202500142,2025-03-25,삼거길4,개,믹스견,2025(년생),5.8(Kg),M,Y,보호중,순천시유기동물보호소,전라남도 순천시
446481202500110,2025-03-25,계동해안길 48,개,믹스견,2025(60일미만)(년생),1.2(Kg),F,N,종료(입양),반려동물보호센터,전라남도 여수시
446480202500235,2025-03-25,근화블루빌@,개,말티즈,2015(년생),2.8(Kg),M,N,종료(자연사),목포시유기동물보호소,전라남도 목포시
446480202500234,2025-03-25,송광@부근,개,비숑 프리제,2017(년생),7.0(Kg),F,N,종료(자연사),목포시유기동물보호소,전라남도 목포시
445472202500170,2025-03-25,봉동읍 완주산단,개,믹스견,2022(년생),6(Kg),F,N,종료(입양),완주군유기동물보호소,전북특별자치도 완주군
445471202500120,2025-03-25,금산면 구성1길 82-25,개,믹스견,2025(60일미만)(년생),1(Kg),F,N,종료(입양),전북말산업복합센터,전북특별자치도 김제시
445471202500119,2025-03-25,금산면 구성1길 82-25,개,믹스견,2025(60일미만)(년생),1(Kg),F,N,종료(자연사),전북말산업복합센터,전북특별자치도 김제시
445471202500118,2025-03-25,금산면 구성1길 82-25,개,믹스견,2025(60일미만)(년생),1(Kg),F,N,종료(자연사),전북말산업복합센터,전북특별자치도 김제시
445471202500117,2025-03-25,김제시농업기술센터,개,믹스견,2025(60일미만)(년생),2(Kg),M,N,종료(자연사),전북말산업복합센터,전북특별자치도 김제시
445471202500116,2025-03-25,개전2길 7-5,개,시베리안 허스키,2022(년생),30(Kg),M,N,종료(반환),전북말산업복합센터,전북특별자치도 김제시
445470202500262,2025-03-25,금지면 금평길 66,개,믹스견,2023(년생),5(Kg),F,N,종료(안락사),하나동물병원,전북특별자치도 남원시
445470202500261,2025-03-25,노암동,고양이,한국 고양이,2025(년생),2.1(Kg),F,N,종료(입양),청원동물병원,전북특별자치도 남원시
445470202500260,2025-03-25,노암동,고양이,한국 고양이,2025(년생),2.5(Kg),M,N,종료(입양),청원동물병원,전북특별자치도 남원시
445469202500401,2025-03-25,운암길 13,개,믹스견,2022(년생),9(Kg),M,N,종료(입양),정읍시 동물보호소,전북특별자치도 정읍시
445469202500400,2025-03-25,신태인체육관 인근,개,믹스견,2025(60일미만)(년생),2.5(Kg),M,N,종료(입양),정읍시 동물보호소,전북특별자치도 정읍시
445469202500399,2025-03-25,신태인체육관 인근,개,믹스견,2025(60일미만)(년생),2.5(Kg),F,N,보호중,정읍시 동물보호소,전북특별자치도 정읍시
445467202500320,2025-03-25,옥서면 산동마을,개,믹스견,2019(년생),20(Kg),M,N,종료(반환),군산유기동물보호센터,전북특별자치도 군산시
445464202501109,2025-03-25,평화 주공  5단지 경비실,기타,기타축종,2024(년생),0.03(Kg),Q,U,종료(자연사),링크늘푸른동물병원,전북특별자치도 전주시
445464202501104,2025-03-25,객사 MH호텔앞,개,믹스견,2024(년생),13(Kg),M,N,보호중,박영재동물병원,전북특별자치도 전주시
445464202501102,2025-03-25,전북도시가스 앞 굴다리,개,진도견,2022(년생),20(Kg),Q,U,종료(안락사),박영재동물병원,전북특별자치도 전주시
445464202501093,2025-03-25,덕진구 가재미로 83,고양이,한국 고양이,2021(년생),3.5(Kg),F,N,종료(반환),박영재동물병원,전북특별자치도 전주시
444462202500288,2025-03-25,안면읍 라암로 779-21,개,믹스견,2023(년생),5(Kg),F,N,종료(안락사),최동물병원,충청남도 태안군
444453202500431,2025-03-25,해미면 한티로 30-63 한국도로공사해미영업소,기타,기타축종,2023(년생),27(Kg),F,U,종료(반환),서산시 동물보호센터,충청남도 서산시
444453202500430,2025-03-25,수석순환로 185-20,개,믹스견,2023(년생),11.28(Kg),M,U,종료(안락사),서산시 동물보호센터,충청남도 서산시
444451202500265,2025-03-25,청소면 야현리 604-5,고양이,러시안 블루,2022(년생),5(Kg),M,Y,종료(입양),보령길고양이보호협회,충청남도 보령시
444449202500611,2025-03-25,서북구 신당동 소재 노상,개,시츄,2019(년생),5(Kg),M,N,종료(반환),천안시 동물보호센터,충청남도 천안시
444449202500610,2025-03-25,목천읍 지산리 산중,개,시베리안 허스키,2025(년생),4.3(Kg),M,N,종료(입양),천안시 동물보호센터,충청남도 천안시
443571202500821,2025-03-25,오창 한라아파트 809동,고양이,페르시안,2018(년생),4(Kg),F,U,종료(입양),반려동물보호센터,충청북도 청주시
443557202500032,2025-03-25,증평읍 교동길 34,개,푸들,2022(년생),4(Kg),F,U,종료(입양),가정견훈련소,충청북도 증평군
443447202500284,2025-03-25,금왕읍 유촌리 산 38-4,개,믹스견,2020(년생),7(Kg),F,N,종료(입양),금왕동물병원,충청북도 음성군
443447202500283,2025-03-25,음성읍 평곡리 320-1,개,믹스견,2023(년생),12(Kg),F,N,종료(반환),금왕동물병원,충청북도 음성군
443443202500232,2025-03-25,군북면,개,믹스견,2024(년생),15(Kg),M,N,종료(안락사),옥천동물병원,충청북도 옥천군
443443202500231,2025-03-25,이원면,개,믹스견,2025(년생),10(Kg),F,N,종료(반환),옥천동물병원,충청북도 옥천군
443443202500203,2025-03-25,군북면,고양이,한국 고양이,2021(년생),2(Kg),M,N,종료(입양),옥천동물병원,충청북도 옥천군
443440202500054,2025-03-25,봉양읍 국사봉로2길 13-36,개,믹스견,2021(년생),3.8(Kg),F,N,종료(입양),제천시 동물보호센터,충청북도 제천시
443440202500053,2025-03-25,봉양읍 국사봉로2길 13-36,개,믹스견,2015(년생),6.8(Kg),F,N,종료(입양),제천시 동물보호센터,충청북도 제천시
443440202500052,2025-03-25,명암로5길 부근,개,믹스견,2022(년생),15(Kg),M,N,보호중,제천시 동물보호센터,충청북도 제천시
442430202500051,2025-03-25,동송읍 오지1길 12,개,믹스견,2021(년생),10(Kg),M,U,종료(안락사),철원군,강원특별자치도 철원군
442423202500082,2025-03-25,금호동 강이지랑고양이 애견샵,개,믹스견,2022(년생),6.3(Kg),M,N,종료(입양),속초시유기동물보호소,강원특별자치도 속초시
442422202500024,2025-03-25,고용노동부,개,믹스견,2017(년생),18.00(Kg),F,N,종료(반환),태백시유기동물보호소,강원특별자치도 태백시
442421202500050,2025-03-25,동해시 주공5차 관리사무실,개,믹스견,2020(년생),12(Kg),M,U,보호중,동해시동물보호센터,강원특별자치도 동해시
441554202500454,2025-03-25,광주시 설월길 일대,개,믹스견,2024(년생),6.00(Kg),F,N,종료(입양),광주TNR동물병원초월,경기도 광주시
441554202500453,2025-03-25,광주시 설월길 일대,개,믹스견,2024(년생),6.00(Kg),F,N,종료(입양),광주TNR동물병원초월,경기도 광주시
441554202500440,2025-03-25,광주시 오포 일대,고양이,한국 고양이,2025(60일미만)(년생),0.10(Kg),M,N,종료(자연사),광주TNR동물병원송정,경기도 광주시
441554202500439,2025-03-25,광주시 오포 일대,고양이,한국 고양이,2025(60일미만)(년생),0.10(Kg),M,N,종료(자연사),광주TNR동물병원송정,경기도 광주시
441554202500438,2025-03-25,광주시 초월읍 산이리 일대,고양이,샴,2022(년생),2.70(Kg),F,N,종료(입양),광주TNR동물병원송정,경기도 광주시
441553202500543,2025-03-25,정남면 정남산단로 인근,개,포메라니안,2022(년생),4(Kg),M,N,종료(기증),화성동물보호센터,경기도 화성시
441553202500542,2025-03-25,새솔동 수노을 공원 인근,고양이,한국 고양이,2024(년생),3(Kg),Q,U,종료(자연사),화성동물보호센터,경기도 화성시
441553202500537,2025-03-25,마도면 해운로 인근,개,비글,2022(년생),6.5(Kg),F,U,종료(입양),화성동물보호센터,경기도 화성시
441553202500536,2025-03-25,마도면 해운로 인근,개,비글,2022(년생),6.5(Kg),M,U,종료(안락사),화성동물보호센터,경기도 화성시
441553202500535,2025-03-25,송산면 포도로 인근,개,믹스견,2025(년생),2.5(Kg),M,U,종료(자연사),화성동물보호센터,경기도 화성시
441553202500534,2025-03-25,팔탄면 구장리 약수터길 인근,개,믹스견,2023(년생),5.5(Kg),M,U,종료(안락사),화성동물보호센터,경기도 화성시
441553202500533,2025-03-25,남양읍 장전리 인근,개,믹스견,2023(년생),4.5(Kg),M,U,종료(안락사),화성동물보호센터,경기도 화성시
441553202500532,2025-03-25,화성동부출장소 인근,개,비숑 프리제,2022(년생),5.5(Kg),M,Y,종료(입양),화성동물보호센터,경기도 화성시
441417202500112,2025-03-25,경기도 양평군 양서면 증동길316번길 16,개,믹스견,2021(년생),10.9(Kg),F,N,종료(안락사),양평군유기동물보호소,경기도 양평군
441417202500111,2025-03-25,경기도 양평군 양서면 증동길316번길 16,개,믹스견,2022(년생),15.5(Kg),F,N,종료(안락사),양평군유기동물보호소,경기도 양평군
441417202500110,2025-03-25,경기도 양평군 양서면 증동길316번길 16,개,믹스견,2022(년생),11(Kg),F,N,종료(안락사),양평군유기동물보호소,경기도 양평군
441417202500109,2025-03-25,경기도 양평군 양서면 증동길316번길 16,개,믹스견,2021(년생),10.9(Kg),F,N,종료(안락사),양평군유기동물보호소,경기도 양평군
441417202500108,2025-03-25,경기도 양평군 양서면 증동길316번길 16,개,믹스견,2022(년생),10.5(Kg),F,N,종료(안락사),양평군유기동물보호소,경기도 양평군
441417202500107,2025-03-25,경기도 양평군 양서면 증동길316번길 16,개,믹스견,2023(년생),7.8(Kg),F,N,종료(안락사),양평군유기동물보호소,경기도 양평군
441417202500106,2025-03-25,경기도 양평군 양서면 증동길316번길 16,개,믹스견,2022(년생),9.7(Kg),F,N,종료(안락사),양평군유기동물보호소,경기도 양평군
441417202500105,2025-03-25,경기도 양평군 양서면 증동길316번길 16,개,믹스견,2023(년생),9.2(Kg),F,N,종료(안락사),양평군유기동물보호소,경기도 양평군
441417202500104,2025-03-25,경기도 양평군 양서면 증동길316번길 16,개,믹스견,2022(년생),11.2(Kg),F,N,종료(안락사),양평군유기동물보호소,경기도 양평군
441417202500103,2025-03-25,경기도 양평군 양서면 증동길316번길 16,개,믹스견,2021(년생),10.5(Kg),F,N,종료(안락사),양평군유기동물보호소,경기도 양평군
441405202500434,2025-03-25,처인구 포곡읍 곡현로315번길 65,개,믹스견,2025(년생),2.3(Kg),M,N,종료(입양),용인시 동물보호센터,경기도 용인시
441405202500433,2025-03-25,처인구 포곡읍 곡현로315번길 65,개,믹스견,2025(년생),2.1(Kg),F,N,종료(입양),용인시 동물보호센터,경기도 용인시
441402202500184,2025-03-25,군포시청에서 인수,고양이,브리티시 쇼트헤어,2019(년생),7(Kg),M,Y,종료(입양),한국야생동물보호협회,경기도 군포시
441401202500263,2025-03-25,황골길 42,개,믹스견,2022(년생),16(Kg),M,N,보호중,시흥동물누리보호센터,경기도 시흥시
